Year	District ID	Name of district	Title of respondent	Type of school	 Number of Male teachers	Number of female teachers	 Number of teacher's who provide special needs education	Total Number of Teachers	Number of Absent Teachers	Present Teachers
2015	319	KOBOKO	1	Government	22.0	7.0	0.0	29.0		
2015	319	KOBOKO	1	Government	5.0	4.0	1.0	9.0		
2015	319	KOBOKO	2	Government	16.0	12.0	1.0	28.0		
2015	319	KOBOKO	2	Government	16.0	12.0	1.0	28.0		
2015	319	KOBOKO	2	Government	7.0	5.0	0.0	12.0		
2015	319	KOBOKO	1	Government	34.0	14.0	2.0	48.0		
2015	319	KOBOKO	2	Government	28.0	18.0	2.0	46.0		
2015	319	KOBOKO								
2015	319	KOBOKO	2	Government	28.0	18.0	2.0	46.0		
2015	319	KOBOKO	1	Government	7.0	4.0	0.0	11.0		
2015	320	MARACHA	2	Government	16.0	7.0	0.0	23.0		
2015	320	MARACHA	2	Government	11.0	2.0	0.0	13.0		
2015	320	MARACHA	1	Government	12.0	5.0	1.0	17.0		
2015	320	MARACHA	1	Government	7.0	3.0	1.0	10.0		
2015	320	MARACHA	1	Government	18.0	6.0	2.0	24.0		
2015	320	MARACHA	2	Government	10.0	5.0	0.0	15.0		
2015	320	MARACHA	2	Government	19.0	11.0	0.0	30.0		
2015	320	MARACHA	1	Government	19.0	6.0	0.0	25.0		
2015	320	MARACHA	2	Government	18.0	9.0	0.0	23.0		
2015	320	MARACHA	1	Government	10.0	3.0	0.0	13.0		
2015	320	MARACHA	2	Government	10.0	5.0	0.0	15.0		
2015	320	MARACHA	1	Government	17.0	6.0	0.0	12.0		
2015	320	MARACHA	1	Government	11.0	9.0	1.0	20.0		
2015	320	MARACHA	3	Government	14.0	5.0	1.0	19.0		
2015	320	MARACHA	1	Government	13.0	7.0	1.0	20.0		
2015	320	MARACHA	1	Government	18.0	11.0	0.0	29.0		
2015	320	MARACHA	1	Government	12.0	7.0	0.0	19.0		
2015	320	MARACHA	1	Government	10.0	3.0	0.0	13.0		
2015	320	MARACHA	1	Government	10.0	3.0	0.0	13.0		
2015	320	MARACHA	1	Government	11.0	5.0	1.0	16.0		
2015	320	MARACHA	1	Government	16.0	3.0	0.0	19.0		
2015	320	MARACHA	2	Government	13.0	2.0	1.0	15.0		
2015	320	MARACHA	1	Government	7.0	16.0	0.0	22.0		
2015	320	MARACHA	1	Government	17.0	2.0	0.0	19.0		
2015	320	MARACHA	1	Government	17.0	2.0	0.0	19.0		
2015	320	MARACHA	1	Government	17.0	2.0	0.0	19.0		
2015	320	MARACHA	2	Government	17.0	10.0	1.0	27.0		
2015	320	MARACHA	1	Private	9.0	8.0	0.0	17.0		
2015	321	OYAM	2	Government	12.0	1.0	1.0	13.0		
2015	321	OYAM	1	Government	14.0	4.0	2.0	18.0		
2015	321	OYAM	1	Government	15.0	6.0	3.0	21.0		
2015	321	OYAM	2	Government	13.0	2.0	2.0	15.0		
2015	321	OYAM	2	Government	11.0	1.0	0.0	12.0		
2015	321	OYAM	2	Government	10.0	5.0	0.0	15.0		
2015	321	OYAM	1	Government	9.0	3.0	0.0	12.0		
2015	321	OYAM		Government	18.0	1.0	0.0	19.0		
2015	321	OYAM	2	Government	12.0	3.0	1.0	15.0		
2015	321	OYAM	2	Government	10.0	2.0	0.0	12.0		
2015	321	OYAM	2	Government	11.0	2.0	0.0	13.0		
2015	321	OYAM	1	Government	21.0	5.0	2.0	26.0		
2015	321	OYAM	1	Government	8.0	5.0	1.0	13.0		
2015	321	OYAM	2	Government	12.0	2.0	1.0	14.0		
2015	321	OYAM	1	Government	18.0	8.0	2.0	26.0		
2015	321	OYAM	1	Government	9.0	5.0	0.0	14.0		
2015	321	OYAM	2	Government	15.0	2.0	0.0	17.0		
2015	321	OYAM	1	Government	10.0	5.0	1.0	22.0		
2015	321	OYAM	1	Government	17.0	6.0	1.0	23.0		
2015	321	OYAM	1	Government	8.0	2.0	0.0	10.0		
2015	321	OYAM	2	Government	12.0	7.0	4.0	19.0		
2015	321	OYAM		Government	16.0	1.0	2.0	17.0		
2015	321	OYAM	1	Community	3.0	4.0	1.0	7.0		
2015	321	OYAM	1	Government	12.0	6.0	1.0	18.0		
2015	321	OYAM		Government	11.0	1.0	0.0	12.0		
2015	321	OYAM	2	Government	11.0	3.0	1.0	14.0		
2015	321	OYAM	1	Government	11.0	3.0	0.0	14.0		
2015	321	OYAM	1	Government	12.0	1.0	0.0	13.0		
2015	321	OYAM	2	Government	15.0	5.0	0.0	20.0		
2015	321	OYAM	1	Private	10.0	6.0	0.0	16.0		
2015	322	AGAGO	1	Government	5.0	1.0	0.0	6.0		
2015	322	AGAGO	2	Government	6.0	1.0	0.0	7.0		
2015	322	AGAGO	2	Government	7.0	4.0	1.0	11.0		
2015	322	AGAGO	2	Government	5.0	0.0	1.0	5.0		
2015	322	AGAGO	3	Government	8.0	1.0	0.0	11.0		
2015	322	AGAGO	3	Government	15.0	1.0	0.0	16.0		
2015	322	AGAGO	2	Community	2.0	1.0	1.0	3.0		
2015	322	AGAGO	1	Government	13.0	4.0	0.0	17.0		
2015	322	AGAGO	1	Government	6.0	1.0	0.0	7.0		
2015	322	AGAGO	1	Government	6.0	1.0	0.0	7.0		
2015	322	AGAGO	2	Government	7.0	2.0	0.0	9.0		
2015	322	AGAGO	1	Government	10.0	3.0	0.0	13.0		
2015	322	AGAGO	1	Government	9.0	2.0	0.0	11.0		
2015	322	AGAGO	2	Government	5.0	1.0	1.0	6.0		
2015	322	AGAGO	2	Government	9.0	3.0	0.0	12.0		
2015	322	AGAGO								
2015	322	AGAGO	1	Government	7.0	2.0	0.0	9.0		
2015	322	AGAGO		Government	7.0	2.0	0.0	9.0		
2015	322	AGAGO		Government	9.0	1.0	1.0	10.0		
2015	322	AGAGO	1	Community	4.0	1.0	0.0	5.0		
2015	322	AGAGO	1	Government	8.0	1.0	0.0	9.0		
2015	322	AGAGO		Government	4.0	4.0	0.0	8.0		
2015	322	AGAGO	3	Government	7.0	3.0	0.0	10.0		
2015	322	AGAGO		Government	5.0	5.0	0.0	10.0		
2015	322	AGAGO	3	Government	8.0	1.0	0.0	9.0		
2015	322	AGAGO	2	Community	1.0	2.0	0.0	3.0		
2015	322	AGAGO	1	Government	11.0	1.0	0.0	12.0		
2015	322	AGAGO	3	Government	8.0	2.0	1.0	10.0		
2015	322	AGAGO	1	Government	19.0	6.0	0.0	25.0		
2015	322	AGAGO	1	Government	28.0	8.0	7.0	36.0		
2015	323	ALEBTONG	1	Government	14.0	6.0	2.0	20.0		
2015	323	ALEBTONG	2	Government	14.0	3.0	0.0	17.0		
2015	323	ALEBTONG	1	Government	12.0	2.0	0.0	14.0		
2015	323	ALEBTONG	2	Government	14.0	1.0	0.0	15.0		
2015	323	ALEBTONG	3	Government	7.0	2.0	0.0	9.0		
2015	323	ALEBTONG	1	Government	8.0	4.0		12.0		
2015	323	ALEBTONG	3	Government	13.0	3.0	2.0	16.0		
2015	323	ALEBTONG	1	Government	6.0	4.0	0.0	10.0		
2015	323	ALEBTONG	2	Government	19.0	2.0	0.0	21.0		
2015	323	ALEBTONG	2	Government	9.0	7.0	1.0	16.0		
2015	323	ALEBTONG	1	Government	13.0	3.0	0.0	16.0		
2015	323	ALEBTONG	1	Government	10.0	4.0	0.0	14.0		
2015	323	ALEBTONG	1	Government	6.0	4.0	0.0	10.0		
2015	323	ALEBTONG	1	Government	12.0	8.0	1.0	21.0		
2015	323	ALEBTONG	2	Government	6.0	4.0	0.0	10.0		
2015	323	ALEBTONG	1	Government	10.0	4.0	0.0	14.0		
2015	323	ALEBTONG	3	Government	14.0	2.0	3.0	16.0		
2015	323	ALEBTONG	2	Government	17.0	4.0	1.0	21.0		
2015	323	ALEBTONG	1	Government	13.0	3.0	2.0	16.0		
2015	323	ALEBTONG	2	Government	14.0	2.0	0.0	16.0		
2015	323	ALEBTONG	2	Government	14.0	3.0	1.0	17.0		
2015	323	ALEBTONG	3	Government	9.0	2.0	1.0	11.0		
2015	323	ALEBTONG	1	Government	8.0	2.0	2.0	10.0		
2015	323	ALEBTONG	1	Government	15.0	2.0	0.0	17.0		
2015	323	ALEBTONG	1	Government	10.0	0.0	0.0	10.0		
2015	323	ALEBTONG	3	Government	10.0	2.0	0.0	12.0		
2015	323	ALEBTONG	2	Government	8.0	3.0	2.0	11.0		
2015	323	ALEBTONG	1	Government	7.0	2.0	0.0	9.0		
2015	323	ALEBTONG	1	Government	8.0	1.0	0.0	9.0		
2015	323	ALEBTONG	2	Government	15.0	7.0	0.0	22.0		
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT	3	Government	2.0	4.0	0.0	6.0		
2015	324	AMUDAT	1	Government	4.0	1.0	0.0	5.0		
2015	324	AMUDAT								
2015	324	AMUDAT	3	Community	2.0	1.0	0.0	3.0		
2015	324	AMUDAT								
2015	324	AMUDAT	1	Community	1.0	1.0	0.0	2.0		
2015	324	AMUDAT	2	Government	4.0	7.0	0.0	11.0		
2015	324	AMUDAT	3	Community	3.0	0.0	0.0	3.0		
2015	324	AMUDAT			0.0	0.0		0.0		
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT			0.0	0.0	0.0	0.0		
2015	324	AMUDAT	3	Community	1.0	2.0	0.0	3.0		
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT	1	Government	1.0	1.0	0.0	2.0		
2015	324	AMUDAT	3	Community	1.0	0.0	0.0	1.0		
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT	1	Government	8.0	2.0	1.0	10.0		
2015	324	AMUDAT	3	Community						
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT								
2015	324	AMUDAT	1	Government	9.0	7.0	0.0	21.0		
2015	324	AMUDAT								
2015	324	AMUDAT	1	Government	8.0	2.0	1.0	10.0		
2015	325	KOLE	2	Government	13.0	5.0		18.0		
2015	325	KOLE	2	Government	19.0	6.0	0.0	25.0		
2015	325	KOLE	2	Government	9.0	6.0	1.0	15.0		
2015	325	KOLE		Government	10.0	7.0	0.0	17.0		
2015	325	KOLE	3	Government	17.0	3.0	1.0	20.0		
2015	325	KOLE	2	Government	12.0	5.0		17.0		
2015	325	KOLE	2	Government	7.0	4.0	1.0	11.0		
2015	325	KOLE	2	Government	13.0	4.0	0.0	17.0		
2015	325	KOLE	1	Government	10.0	3.0	1.0	13.0		
2015	325	KOLE	1	Government	9.0	4.0		13.0		
2015	325	KOLE								
2015	325	KOLE	1	Government	16.0	2.0	1.0	18.0		
2015	325	KOLE	2	Government	16.0	4.0		20.0		
2015	325	KOLE	1	Government	13.0	1.0	2.0	14.0		
2015	325	KOLE	3	Government	14.0	3.0	0.0	17.0		
2015	325	KOLE	1	Government	11.0	5.0	2.0	16.0		
2015	325	KOLE	2	Government	17.0	7.0	1.0	24.0		
2015	325	KOLE	1	Government	14.0	7.0	0.0	21.0		
2015	325	KOLE	1	Government	10.0	10.0	2.0	20.0		
2015	325	KOLE	2	Government	18.0	5.0	0.0	23.0		
2015	325	KOLE		Government	12.0	7.0	0.0	19.0		
2015	325	KOLE	2	Government	22.0	5.0	3.0	27.0		
2015	325	KOLE	2	Government	13.0	3.0		16.0		
2015	325	KOLE	2	Government	22.0	5.0	3.0	27.0		
2015	325	KOLE	1	Government	17.0	4.0		21.0		
2015	325	KOLE		Government	15.0	8.0		23.0		
2015	325	KOLE	1	Government	17.0	4.0		21.0		
2015	325	KOLE	2	Government	12.0	4.0	0.0	16.0		
2015	325	KOLE	1	Government	13.0	0.0	0.0	13.0		
2015	325	KOLE	2	Government	11.0	3.0	0.0	14.0		
2015	326	LAMWO	3	Community	5.0	2.0	1.0	7.0		
2015	326	LAMWO	2	Government	6.0	3.0	0.0	9.0		
2015	326	LAMWO	3	Government	13.0	10.0	1.0	15.0		
2015	326	LAMWO	1	Government	6.0	3.0	0.0	9.0		
2015	326	LAMWO	3	Government	5.0	3.0	0.0	8.0		
2015	326	LAMWO	2	Government	6.0	4.0	0.0	10.0		
2015	326	LAMWO	2	Government	7.0	2.0	0.0	9.0		
2015	326	LAMWO		Government	6.0	1.0	0.0	7.0		
2015	326	LAMWO	2	Government	16.0	2.0	0.0	18.0		
2015	326	LAMWO	1	Government	8.0	2.0	0.0	10.0		
2015	326	LAMWO	1	Government	6.0	2.0	0.0	8.0		
2015	326	LAMWO	1	Government	10.0	3.0	0.0	13.0		
2015	326	LAMWO	1	Government	5.0	3.0	0.0	8.0		
2015	326	LAMWO		Government	7.0	1.0	0.0	8.0		
2015	326	LAMWO	1	Government	6.0	1.0	0.0	7.0		
2015	326	LAMWO	1	Government	8.0	1.0	0.0	9.0		
2015	326	LAMWO	1	Government	5.0	3.0	0.0	8.0		
2015	326	LAMWO	2	Government	6.0	2.0	0.0	8.0		
2015	326	LAMWO	1	Government	6.0	4.0	0.0	9.0		
2015	326	LAMWO	1	Government	9.0	4.0	1.0	13.0		
2015	326	LAMWO	1	Government	6.0	1.0	0.0	7.0		
2015	326	LAMWO	2	Government	6.0	3.0	1.0	9.0		
2015	326	LAMWO	2	Government	7.0	2.0	0.0	9.0		
2015	326	LAMWO	2	Government	7.0	2.0	0.0	9.0		
2015	326	LAMWO	1	Government	11.0	2.0	0.0	13.0		
2015	326	LAMWO	1	Government	9.0	2.0	0.0	11.0		
2015	326	LAMWO	1	Private	2.0	5.0	0.0	7.0		
2015	326	LAMWO	1	Government	7.0	1.0	0.0	8.0		
2015	326	LAMWO	2	Government	16.0	4.0	1.0	20.0		
2015	326	LAMWO		Government	13.0	4.0	1.0	17.0		
2015	327	NAPAK	2	Government	5.0	5.0	0.0	10.0		
2015	327	NAPAK	1	Government	8.0	1.0	2.0	9.0		
2015	327	NAPAK								
2015	327	NAPAK								
2015	327	NAPAK	2	Government	7.0	2.0	0.0	9.0		
2015	327	NAPAK								
2015	327	NAPAK	2	Government	7.0	2.0	0.0	9.0		
2015	327	NAPAK								
2015	327	NAPAK								
2015	327	NAPAK								
2015	327	NAPAK	2							
2015	327	NAPAK	1	Government	3.0	3.0	0.0	6.0		
2015	327	NAPAK	2	Government	3.0	5.0	0.0	8.0		
2015	327	NAPAK								
2015	327	NAPAK	1	Government	5.0	3.0	0.0	8.0		
2015	327	NAPAK	2	Government	9.0	5.0	0.0	14.0		
2015	327	NAPAK								
2015	327	NAPAK	2	Government	3.0	5.0	0.0	8.0		
2015	327	NAPAK								
2015	327	NAPAK	1	Government	14.0	17.0	4.0	31.0		
2015	327	NAPAK	1	Government	3.0	4.0	0.0	7.0		
2015	327	NAPAK								
2015	327	NAPAK								
2015	327	NAPAK	1	Government	7.0	1.0	0.0	8.0		
2015	327	NAPAK	2	Government	3.0	4.0	0.0	7.0		
2015	327	NAPAK	2	Government	3.0	1.0	2.0	4.0		
2015	327	NAPAK	1							
2015	327	NAPAK								
2015	327	NAPAK	1	Government	5.0	1.0	0.0	6.0		
2015	327	NAPAK	2	Government	4.0	3.0	1.0	8.0		
2015	328	NWOYA	2	Government	10.0	1.0	0.0	11.0		
2015	328	NWOYA	2	Government	11.0	1.0	0.0	12.0		
2015	328	NWOYA	2	Government	11.0	1.0	0.0	12.0		
2015	328	NWOYA	1	Government	6.0	2.0	0.0	8.0		
2015	328	NWOYA	2	Government	10.0	5.0	0.0	15.0		
2015	328	NWOYA								
2015	328	NWOYA	3	Government	6.0	5.0		11.0		
2015	328	NWOYA	1	Government	6.0	4.0		10.0		
2015	328	NWOYA	1	Government	6.0	5.0	0.0	11.0		
2015	328	NWOYA	1	Government	7.0	2.0	0.0	9.0		
2015	328	NWOYA	1	Government	7.0	3.0	0.0	10.0		
2015	328	NWOYA								
2015	328	NWOYA	2	Government	5.0	7.0	0.0	12.0		
2015	328	NWOYA	3	Government	9.0	1.0	3.0	10.0		
2015	328	NWOYA	1	Government	9.0	2.0	0.0	11.0		
2015	328	NWOYA	1	Government	6.0	2.0		8.0		
2015	328	NWOYA	3	Community	6.0	3.0	0.0	9.0		
2015	328	NWOYA		Government	6.0	4.0	1.0	10.0		
2015	328	NWOYA	2	Government	10.0	5.0	0.0	15.0		
2015	328	NWOYA	2	Government	10.0	5.0	0.0	15.0		
2015	328	NWOYA	1	Government	6.0	1.0	1.0	7.0		
2015	328	NWOYA								
2015	328	NWOYA	2	Government	8.0	4.0	2.0	12.0		
2015	328	NWOYA	1	Government	7.0	1.0	0.0	8.0		
2015	328	NWOYA	2	Government	6.0	4.0	1.0	10.0		
2015	328	NWOYA	2	Government	6.0	4.0	1.0	10.0		
2015	328	NWOYA	2	Government	11.0	17.0	2.0	28.0		
2015	328	NWOYA	1	Private	7.0	6.0	1.0	13.0		
2015	328	NWOYA								
2015	328	NWOYA		Government	9.0	4.0	2.0	13.0		
2015	329	OTUKE	2	Government	8.0	1.0	0.0	9.0		
2015	329	OTUKE	1	Government	9.0	3.0	2.0	12.0		
2015	329	OTUKE	2	Government	8.0	2.0	1.0	10.0		
2015	329	OTUKE								
2015	329	OTUKE	2	Government	12.0	4.0	2.0	16.0		
2015	329	OTUKE	1	Government	10.0	5.0	1.0	15.0		
2015	329	OTUKE	1	Government	10.0	5.0	1.0	15.0		
2015	329	OTUKE	1	Government	9.0	2.0	1.0	11.0		
2015	329	OTUKE	2	Government	11.0	1.0	0.0	12.0		
2015	329	OTUKE	2	Government	9.0	1.0	0.0	10.0		
2015	329	OTUKE	2	Government	8.0	2.0	2.0	10.0		
2015	329	OTUKE								
2015	329	OTUKE	1	Government	10.0	1.0	0.0	11.0		
2015	329	OTUKE	1	Government	7.0	2.0	0.0	9.0		
2015	329	OTUKE	3	Government	9.0	1.0	0.0	10.0		
2015	329	OTUKE	1	Government	8.0	2.0	0.0	10.0		
2015	329	OTUKE	2	Government	16.0	3.0	1.0	19.0		
2015	329	OTUKE	2	Government	16.0	3.0	1.0	19.0		
2015	329	OTUKE	1	Government	6.0	4.0	0.0	10.0		
2015	329	OTUKE	1	Government	10.0	1.0	1.0	11.0		
2015	329	OTUKE	2	Government	11.0	5.0	1.0	16.0		
2015	329	OTUKE	3	Government	11.0	3.0	2.0	14.0		
2015	329	OTUKE	2	Government	8.0	2.0	2.0	10.0		
2015	329	OTUKE	3	Government	6.0	3.0	1.0	9.0		
2015	329	OTUKE	1	Government	8.0	1.0	2.0	9.0		
2015	329	OTUKE	1	Government	9.0	4.0	1.0	13.0		
2015	329	OTUKE	1	Government	10.0	4.0	0.0	14.0		
2015	329	OTUKE	2	Government	15.0	5.0	2.0	20.0		
2015	329	OTUKE	1	Government	6.0	4.0	1.0	10.0		
2015	329	OTUKE	1	Government	6.0	4.0	1.0	10.0		
2015	330	ZOMBO	2	Government	2.0	15.0	0.0	17.0		
2015	330	ZOMBO	1	Government	7.0	6.0	0.0	13.0		
2015	330	ZOMBO		Government	8.0	2.0	0.0	10.0		
2015	330	ZOMBO	1	Government	8.0	2.0	1.0	10.0		
2015	330	ZOMBO	1	Government	7.0	1.0	0.0	8.0		
2015	330	ZOMBO	2	Government	14.0	2.0	0.0	16.0		
2015	330	ZOMBO	2	Government	17.0	1.0	0.0	18.0		
2015	330	ZOMBO	2	Government	13.0	2.0	1.0	15.0		
2015	330	ZOMBO	2	Government	8.0	0.0	1.0	8.0		
2015	330	ZOMBO	3	Government	6.0	1.0	0.0	7.0		
2015	330	ZOMBO	1	Government	8.0	2.0	0.0	10.0		
2015	330	ZOMBO	2	Government	8.0	2.0	0.0	10.0		
2015	330	ZOMBO	2	Government	10.0	3.0	0.0	13.0		
2015	330	ZOMBO	3	Government	10.0	3.0	0.0	13.0		
2015	330	ZOMBO	3	Government	9.0	2.0	0.0	11.0		
2015	330	ZOMBO	3	Government	8.0	3.0	0.0	11.0		
2015	330	ZOMBO	1	Government	15.0	6.0	0.0	21.0		
2015	330	ZOMBO	3	Government	11.0	3.0	1.0	14.0		
2015	330	ZOMBO	2	Government	15.0	2.0	1.0	17.0		
2015	330	ZOMBO	1	Government	9.0	2.0	1.0	11.0		
2015	330	ZOMBO	2	Government	13.0	2.0	0.0	15.0		
2015	330	ZOMBO	3	Government	8.0	2.0	1.0	10.0		
2015	330	ZOMBO	2	Government	8.0	2.0	0.0	10.0		
2015	330	ZOMBO	1	Government	12.0	3.0	2.0	15.0		
2015	330	ZOMBO	1	Government	7.0	16.0	0.0	23.0		
2015	330	ZOMBO	2	Government	15.0	10.0	1.0	25.0		
2015	330	ZOMBO	1	Government	15.0	7.0	0.0	22.0		
2015	330	ZOMBO								
2015	330	ZOMBO								
2015	330	ZOMBO	2	Government	19.0	4.0	1.0	23.0		
2015	401	BUNDIBUGYO	1	Government	9.0	1.0	0.0	10.0		
2015	401	BUNDIBUGYO	1	Government	7.0	1.0	0.0	8.0		
2015	401	BUNDIBUGYO	1	Community	8.0	2.0	2.0	10.0		
2015	401	BUNDIBUGYO	1	Government	7.0	1.0	0.0	8.0		
2015	401	BUNDIBUGYO	1	Government	9.0	0.0	0.0	9.0		
2015	401	BUNDIBUGYO	1	Government	6.0	4.0	1.0	10.0		
2015	401	BUNDIBUGYO	2	Government	11.0	2.0	0.0	13.0		
2015	401	BUNDIBUGYO	1	Government	10.0	1.0	0.0	11.0		
2015	401	BUNDIBUGYO	2	Government	8.0	0.0	0.0	8.0		
2015	401	BUNDIBUGYO	3	Government	11.0	0.0	0.0	11.0		
2015	401	BUNDIBUGYO	1	Government	12.0	3.0	0.0	15.0		
2015	401	BUNDIBUGYO		Private	9.0	3.0	1.0	12.0		
2015	401	BUNDIBUGYO	2	Government	7.0	1.0	0.0	8.0		
2015	401	BUNDIBUGYO	1	Private	11.0	4.0	0.0	15.0		
2015	401	BUNDIBUGYO	3	Government	5.0	4.0	0.0	9.0		
2015	401	BUNDIBUGYO	2	Government	10.0	2.0	0.0	12.0		
2015	401	BUNDIBUGYO	1	Private	10.0	2.0	0.0	12.0		
2015	401	BUNDIBUGYO	3	Government	7.0	1.0	0.0	8.0		
2015	401	BUNDIBUGYO	3	Government	7.0	3.0	0.0	10.0		
2015	401	BUNDIBUGYO		Government	3.0	5.0	0.0	8.0		
2015	401	BUNDIBUGYO	2	Government	10.0	3.0	0.0	13.0		
2015	401	BUNDIBUGYO		Government	6.0	0.0	0.0	6.0		
2015	401	BUNDIBUGYO	1	Government	8.0	1.0	0.0	9.0		
2015	401	BUNDIBUGYO	1	Government	10.0	2.0	1.0	12.0		
2015	401	BUNDIBUGYO		Government	8.0	2.0	1.0	10.0		
2015	401	BUNDIBUGYO	1	Private	3.0	9.0	0.0	12.0		
2015	401	BUNDIBUGYO	1	Private	12.0	5.0	0.0	17.0		
2015	401	BUNDIBUGYO	1	Private	17.0	5.0	0.0	22.0		
2015	401	BUNDIBUGYO	1	Government	12.0	6.0	0.0	18.0		
2015	401	BUNDIBUGYO	1	Private	12.0	5.0	0.0	17.0		
2015	402	BUSHENYI	2	Government	4.0	7.0	7.0	11.0		
2015	402	BUSHENYI	2	Government	4.0	7.0	7.0	11.0		
2015	402	BUSHENYI	1	Government	6.0	10.0	0.0	16.0		
2015	402	BUSHENYI	1	Government	7.0	2.0	0.0	9.0		
2015	402	BUSHENYI	3	Government	3.0	8.0	0.0	11.0		
2015	402	BUSHENYI	2	Private	6.0	6.0	0.0	12.0		
2015	402	BUSHENYI	1	Government	4.0	9.0	0.0	13.0		
2015	402	BUSHENYI	1	Government	3.0	5.0	0.0	8.0		
2015	402	BUSHENYI	2	Government	4.0	8.0	0.0	12.0		
2015	402	BUSHENYI	2	Government	2.0	7.0	2.0	9.0		
2015	402	BUSHENYI	1	Government	4.0	7.0	0.0	11.0		
2015	402	BUSHENYI	1	Government	4.0	3.0	1.0	7.0		
2015	402	BUSHENYI	1	Government	7.0	1.0	1.0	8.0		
2015	402	BUSHENYI	2	Government	9.0	15.0	2.0	24.0		
2015	402	BUSHENYI	2	Government	2.0	9.0	0.0	11.0		
2015	402	BUSHENYI	2	Government	9.0	10.0	0.0	19.0		
2015	402	BUSHENYI	2	Government	9.0	10.0	0.0	19.0		
2015	402	BUSHENYI	2	Government	9.0	10.0	0.0	19.0		
2015	402	BUSHENYI	1	Government	7.0	5.0	0.0	12.0		
2015	402	BUSHENYI	1	Private	2.0	6.0	0.0	8.0		
2015	402	BUSHENYI	2	Government	6.0	8.0	0.0	14.0		
2015	402	BUSHENYI	1	Government	7.0	8.0	0.0	15.0		
2015	402	BUSHENYI	1	Government	6.0	10.0	0.0	16.0		
2015	402	BUSHENYI	2	Government	7.0	10.0	0.0	17.0		
2015	402	BUSHENYI	1	Government	5.0	8.0	0.0	13.0		
2015	402	BUSHENYI	1	Government	6.0	5.0	0.0	11.0		
2015	402	BUSHENYI	1	Government	29.0	11.0	0.0	30.0		
2015	402	BUSHENYI	1	Private	12.0	11.0	0.0	23.0		
2015	402	BUSHENYI	2	Government	6.0	8.0	0.0	14.0		
2015	402	BUSHENYI	2	Government	3.0	8.0	0.0	11.0		
2015	403	HOIMA	2	Government	4.0	4.0	0.0	8.0		
2015	403	HOIMA	1	Government	6.0	6.0	1.0	12.0		
2015	403	HOIMA								
2015	403	HOIMA	3	Government	11.0	7.0	1.0	18.0		
2015	403	HOIMA	1	Private	7.0	1.0	2.0	8.0		
2015	403	HOIMA	1	Government	2.0	6.0	2.0	8.0		
2015	403	HOIMA	1	Government	5.0	8.0	0.0	13.0		
2015	403	HOIMA	1	Government	6.0	11.0	2.0	17.0		
2015	403	HOIMA	1	Government	6.0	3.0	2.0	9.0		
2015	403	HOIMA								
2015	403	HOIMA	3	Government	5.0	4.0	0.0	9.0		
2015	403	HOIMA	3	Government	1.0	8.0	0.0	9.0		
2015	403	HOIMA	1	Government	3.0	6.0	0.0	9.0		
2015	403	HOIMA								
2015	403	HOIMA								
2015	403	HOIMA	2	Government	9.0	4.0	0.0	13.0		
2015	403	HOIMA								
2015	403	HOIMA	2	Government	5.0	6.0	1.0	11.0		
2015	403	HOIMA								
2015	403	HOIMA	2	Government	4.0	4.0	1.0	8.0		
2015	403	HOIMA	1	Government	5.0	3.0	0.0	8.0		
2015	403	HOIMA								
2015	403	HOIMA	3	Government	3.0	7.0	1.0	10.0		
2015	403	HOIMA	3	Government	8.0	3.0	0.0	11.0		
2015	403	HOIMA	1	Government	3.0	5.0	1.0	8.0		
2015	403	HOIMA	1	Private	8.0	4.0	0.0	12.0		
2015	403	HOIMA	1	Private	3.0	8.0	0.0	11.0		
2015	403	HOIMA	1	Private	3.0	7.0	0.0	10.0		
2015	403	HOIMA	1	Government	2.0	6.0	0.0	8.0		
2015	404	KABALE	3	Community		3.0		3.0		
2015	404	KABALE	1	Government	10.0	3.0	0.0	13.0		
2015	404	KABALE	1	Government	7.0	6.0	2.0	13.0		
2015	404	KABALE	1	Government	15.0	7.0	0.0	22.0		
2015	404	KABALE	1	Government	7.0	5.0	0.0	12.0		
2015	404	KABALE	3	Government	3.0	5.0	0.0	8.0		
2015	404	KABALE	1	Government	10.0	12.0	2.0	22.0		
2015	404	KABALE	2	Government	9.0	5.0	1.0	14.0		
2015	404	KABALE	1	Government	13.0	4.0	0.0	17.0		
2015	404	KABALE	1	Private	5.0	5.0	0.0	10.0		
2015	404	KABALE	1	Government	6.0	5.0	10.0	11.0		
2015	404	KABALE	1	Government	9.0	3.0	0.0	12.0		
2015	404	KABALE	2	Government	7.0	4.0	1.0	11.0		
2015	404	KABALE	1	Government	6.0	2.0	1.0	8.0		
2015	404	KABALE	1	Government	12.0	5.0	0.0	17.0		
2015	404	KABALE	1	Government	12.0	7.0	0.0	19.0		
2015	404	KABALE	2	Government	12.0	5.0	0.0	17.0		
2015	404	KABALE	1	Government	6.0	2.0	1.0	8.0		
2015	404	KABALE	2	Government	12.0	4.0				
2015	404	KABALE		Community	5.0	0.0	0.0	5.0		
